Shop,AFFECTED_COMPONENT,FAILURE_NAME,CURRENT_UTILITY,OPTIMAL_UTILITY,CRITICALITY,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,In Use REPLICA,LOAD
mRUBiS #1,Bid and Buy Service,CF5,21313.89620842185,35555.513476502645,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,14.0,291.0
mRUBiS #1,Region Item Filter,CF2,8386.807531107572,13969.570671343234,24.0,1.64,2,0.5,22.0,1,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,7.0,242.0
mRUBiS #1,Future Sales Item Filter,CF3,13451.685281236916,22404.86378853896,13.0,1.63,2,0.5,22.0,1,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,2.0,62.0
mRUBiS #1,Future Sales Item Filter,CF5,13364.448500609866,22288.525660023188,13.0,0.5,2,0.5,22.0,1,1,1.2402625082182024,AddReplica,15.751343425986576,151.31823850861798,2.0,331.0
mRUBiS #1,Region Item Filter,CF3,8334.744574416538,13917.456099367017,24.0,1.63,2,0.5,22.0,1,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,7.0,242.0
mRUBiS #1,Inventory Service,CF3,14594.09115618236,24308.0834358265,11.0,1.69,4,0.5,22.0,2,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,User Management Service,CF1,31806.072191235056,52976.54859667171,30.0,0.35,4,0.5,22.0,0,4,1.4601284359665698,RestartComponent,12.903071031381682,167.7922012582917,11.0,434.0
mRUBiS #1,Recommendation Item Filter,CF1,11361.397544255315,18975.401409348495,30.0,0.35,2,0.5,22.0,1,1,1.1976517633224057,RestartComponent,5.804851082669145,144.24966512464175,5.0,176.0
mRUBiS #1,Google Authentication Service,CF1,98881.60494105014,149933.8572814796,22.0,1.7499999999999998,6,0.9,22.0,5,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,12.0,480.0
mRUBiS #1,Category Item Filter,CF2,12767.767965404462,21266.363374697004,20.0,0.35,2,0.5,22.0,1,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Google Authentication Service,CF5,98258.47456153588,149498.5422021435,22.0,0.5,6,0.9,22.0,5,1,1.2112512772664892,AddReplica,11.913207967664766,105.9324130771619,12.0,480.0
mRUBiS #1,Past Sales Item Filter,CF1,16976.493724170403,28500.921165453008,16.0,1.63,2,0.5,22.0,1,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Query Service,CF5,54363.7555738062,109099.2865286725,27.0,0.6,16,0.5,22.0,15,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,23.0,367.0
mRUBiS #1,Comment Item Filter,CF1,8696.6336295258,14524.861909131787,23.0,1.53,2,0.5,22.0,1,1,1.0555586777885382,LwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Availability Item Filter,CF3,9017.840760015804,15022.722398351318,23.0,1.63,2,0.5,22.0,1,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Item Management Service,CF2,27445.47864392703,45837.24613028349,25.0,0.35,4,0.5,22.0,0,4,1.0771552504234878,RestartComponent,13.448237720602824,126.90117522485181,12.0,373.0
mRUBiS #1,Reputation Service,CF3,24380.213377559863,40606.451370715644,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,12.0,352.0
mRUBiS #1,Persistence Service,CF5,29049.967163099023,60135.14092342189,21.0,0.5,8,0.5,22.0,8,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,13.0,438.0
mRUBiS #1,Past Sales Item Filter,CF1,16867.023316554863,28393.606789005586,16.0,1.63,2,0.5,22.0,1,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Query Service,CF2,54012.52500518581,116072.80469310295,27.0,0.35,18,0.5,22.0,17,1,1.1016192018337365,RestartComponent,6.1646314621001395,85.67035108530558,22.0,367.0
mRUBiS #1,Inventory Service,CF1,14498.593256373322,24212.70082552485,11.0,1.69,4,0.5,22.0,2,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,Google Authentication Service,CF2,97647.21059470675,159204.21558277804,22.0,0.35,7,0.9,22.0,6,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,13.0,480.0
mRUBiS #1,Item Management Service,CF2,27268.342733027173,45660.09051158395,25.0,1.64,4,0.5,22.0,0,4,1.0771552504234878,LwRedeployComponent,13.448237720602824,126.90117522485181,12.0,373.0
mRUBiS #1,Future Sales Item Filter,CF5,13278.272994134093,22216.026702062958,13.0,0.6,2,0.5,22.0,1,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,7.0,259.0
mRUBiS #1,Buy Now Item Filter,CF1,10787.438993429187,29048.091261156293,13.0,1.53,6,0.5,22.0,5,1,1.0094603613799904,LwRedeployComponent,12.80042434199084,79.38079925152111,11.0,126.0
mRUBiS #1,Region Item Filter,CF3,8280.792751170795,13864.823755253416,24.0,1.66,3,0.5,22.0,2,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,7.0,242.0
mRUBiS #1,Persistence Service,CF3,28861.08338399058,63846.12263441096,21.0,1.8399999999999999,9,0.5,22.0,9,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,438.0
mRUBiS #1,Region Item Filter,CF1,8229.572613318025,13813.075224571407,24.0,1.66,3,0.5,22.0,2,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,7.0,242.0
mRUBiS #1,Persistence Service,CF5,28675.542817543796,63585.23986354584,21.0,0.6,9,0.5,22.0,9,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,14.0,438.0
mRUBiS #1,Availability Item Filter,CF1,8960.705043532958,14964.064811515385,23.0,1.63,2,0.5,22.0,1,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Recommendation Item Filter,CF3,11287.859913263621,18901.606001743676,30.0,1.63,2,0.5,22.0,1,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,5.0,176.0
mRUBiS #1,Item Management Service,CF5,27092.048732706662,45464.94015176588,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,12.0,375.0
mRUBiS #1,Future Sales Item Filter,CF1,13193.604422188757,22134.570243206028,13.0,1.66,3,0.5,22.0,2,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,6.0,259.0
mRUBiS #1,Reputation Service,CF1,24218.359020864104,40446.82469229693,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,12.0,352.0
mRUBiS #1,Future Sales Item Filter,CF5,13112.156608170917,22016.44701249523,13.0,0.6,3,0.5,22.0,2,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,6.0,259.0
mRUBiS #1,Seller Reputation Item Filter,CF5,22267.91712048017,51831.89713547271,30.0,0.5,5,0.5,22.0,4,1,1.4886393972299505,AddReplica,11.295024934466905,99.0982168102818,6.0,270.0
mRUBiS #1,Reputation Service,CF1,24062.024477398692,40294.4385215802,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,12.0,352.0
mRUBiS #1,Bid and Buy Service,CF5,21175.833954809103,35435.4831196708,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,13.0,251.0
mRUBiS #1,Query Service,CF3,53665.53985865344,126715.65266849226,27.0,2.1999999999999997,21,0.5,22.0,20,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,22.0,367.0
mRUBiS #1,Query Service,CF5,53325.05243525148,126376.6929245949,27.0,0.6,21,0.5,22.0,20,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,22.0,367.0
mRUBiS #1,Bid and Buy Service,CF1,21043.7548386852,35303.44784072858,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,12.0,251.0
mRUBiS #1,Future Sales Item Filter,CF2,13031.895256423095,21936.13561403814,13.0,0.35,3,0.5,22.0,2,1,1.2402625082182024,RestartComponent,15.751343425986576,151.31823850861798,5.0,259.0
mRUBiS #1,Bid and Buy Service,CF5,20911.710519010394,35153.94282719305,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,12.0,251.0
mRUBiS #1,Category Item Filter,CF2,12682.089262214473,21182.28873692691,20.0,0.35,2,0.5,22.0,1,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Past Sales Item Filter,CF1,16760.162161862172,28289.273715548632,16.0,0.35,2,0.5,22.0,1,1,1.2672395839304218,RestartComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Query Service,CF5,52994.28954462095,133379.08820466202,27.0,0.6,23,0.5,22.0,22,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,21.0,174.0
mRUBiS #1,Google Authentication Service,CF1,97044.65346850369,179234.19014481478,22.0,0.35,9,0.9,22.0,8,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,13.0,480.0
mRUBiS #1,Past Sales Item Filter,CF3,16660.117378915915,28189.61328743185,16.0,1.63,2,0.5,22.0,1,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,User Management Service,CF1,31598.35445641268,52769.49607047152,30.0,0.35,4,0.5,22.0,0,4,1.4601284359665698,RestartComponent,12.903071031381682,167.7922012582917,11.0,434.0
mRUBiS #1,Persistence Service,CF3,28494.748007713835,71185.4942414659,21.0,1.9,11,0.5,22.0,11,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,13.0,438.0
mRUBiS #1,Last Second Sales Item Filter,CF3,4628.816446924134,7711.280196028843,12.0,1.66,3,0.5,22.0,2,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,8.0,141.0
mRUBiS #1,Persistence Service,CF5,28315.884983703534,71107.05268194334,21.0,0.5,11,0.5,22.0,11,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,13.0,438.0
mRUBiS #1,Availability Item Filter,CF5,8901.421525722886,14861.254933516713,23.0,0.6,2,0.5,22.0,1,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,15.0,387.0
mRUBiS #1,Item Management Service,CF5,26921.57622383401,45318.08615646546,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,11.0,116.0
mRUBiS #1,Bid and Buy Service,CF2,20782.797971550815,35024.38946221257,27.0,1.64,5,0.5,22.0,0,5,1.3561341802413516,LwRedeployComponent,8.06065708747934,73.95946339621557,11.0,251.0
mRUBiS #1,Last Second Sales Item Filter,CF3,4598.58355867937,7679.819931380243,12.0,1.66,3,0.5,22.0,2,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,8.0,141.0
mRUBiS #1,User Management Service,CF5,31391.484351582618,52562.68567748308,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,11.0,357.0
mRUBiS #1,Availability Item Filter,CF5,8843.428407014224,14849.576116886816,23.0,0.6,2,0.5,22.0,1,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,14.0,58.0
mRUBiS #1,Last Second Sales Item Filter,CF5,4568.7454855311025,7611.7122902631045,12.0,0.5,3,0.5,22.0,2,1,1.1604415902664231,AddReplica,5.8861767600299455,77.14137943510077,8.0,305.0
mRUBiS #1,User Management Service,CF5,31189.51267547485,52264.35658067327,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,10.0,500.0
mRUBiS #1,Buy Now Item Filter,CF2,10717.607244044593,32638.33735871497,13.0,1.64,7,0.5,22.0,6,1,1.0094603613799904,LwRedeployComponent,12.80042434199084,79.38079925152111,11.0,126.0
mRUBiS #1,Buy Now Item Filter,CF3,10649.366778502483,32571.986704720795,13.0,1.7799999999999998,7,0.5,22.0,6,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,11.0,126.0
mRUBiS #1,Buy Now Item Filter,CF5,10583.83469483686,32507.05187794511,13.0,0.6,7,0.5,22.0,6,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,11.0,126.0
mRUBiS #1,Availability Item Filter,CF1,8787.88176912795,14791.668132970435,23.0,1.66,3,0.5,22.0,2,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,13.0,58.0
mRUBiS #1,Availability Item Filter,CF5,8729.949920854064,14736.914568083914,23.0,0.6,3,0.5,22.0,2,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,13.0,58.0
mRUBiS #1,Recommendation Item Filter,CF5,11212.219246676224,18786.53466550909,30.0,0.5,2,0.5,22.0,1,1,1.1976517633224057,AddReplica,5.804851082669145,144.24966512464175,5.0,387.0
mRUBiS #1,Reputation Service,CF3,23909.732126095278,40142.90851555079,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,12.0,352.0
mRUBiS #1,Inventory Service,CF1,14403.339112509928,29004.93566582359,11.0,0.35,5,0.5,22.0,3,2,1.2034417871620937,RestartComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,Bid and Buy Service,CF5,20654.36334576376,34916.703149686495,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,11.0,213.0
mRUBiS #1,Past Sales Item Filter,CF1,16560.337133615983,33884.406981024076,16.0,1.53,4,0.5,22.0,3,1,1.2672395839304218,LwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Comment Item Filter,CF5,8640.643055174587,14326.619979497817,23.0,0.6,2,0.5,22.0,1,1,1.0555586777885382,RemoveReplica,5.798189425816586,73.83963856894468,6.0,168.0
mRUBiS #1,Availability Item Filter,CF2,8676.955078981073,14682.683768937866,23.0,0.35,3,0.5,22.0,2,1,1.1102981576479085,RestartComponent,5.972367310611631,77.34298858308269,12.0,58.0
mRUBiS #1,Persistence Service,CF2,28143.390652223563,74834.31763330929,21.0,1.9299999999999997,12,0.5,22.0,12,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,438.0
mRUBiS #1,Seller Reputation Item Filter,CF3,22122.62834725802,51686.70968268029,30.0,1.7199999999999998,5,0.5,22.0,4,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,8.0,270.0
mRUBiS #1,Persistence Service,CF5,27973.45513189991,74561.41099547344,21.0,0.6,12,0.5,22.0,12,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,14.0,438.0
mRUBiS #1,Bid and Buy Service,CF3,20530.65785618888,34791.53325710176,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,10.0,213.0
mRUBiS #1,Seller Reputation Item Filter,CF5,21977.70895045279,51363.290752375164,30.0,0.6,5,0.5,22.0,4,1,1.4886393972299505,RemoveReplica,11.295024934466905,99.0982168102818,8.0,270.0
mRUBiS #1,Bid and Buy Service,CF5,20409.283816943374,34645.23413301118,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,10.0,213.0
mRUBiS #1,Item Management Service,CF5,26754.519822167316,45150.21002243344,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,10.0,215.0
mRUBiS #1,Bid and Buy Service,CF1,20291.57720420167,34527.95451597449,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,9.0,213.0
mRUBiS #1,Bid and Buy Service,CF5,20174.82981250154,34356.372570494925,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,9.0,213.0
mRUBiS #1,Comment Item Filter,CF1,8583.90291060445,14270.350331065714,23.0,0.35,3,0.5,22.0,2,1,1.0555586777885382,RestartComponent,5.798189425816586,73.83963856894468,5.0,168.0
mRUBiS #1,Item Management Service,CF1,26587.697699198194,44987.80286465999,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,9.0,215.0
mRUBiS #1,Last Second Sales Item Filter,CF5,4540.834653768507,7619.914692928133,12.0,0.6,3,0.5,22.0,2,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,10.0,190.0
mRUBiS #1,Item Management Service,CF5,26427.969768044783,44826.50391579064,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,9.0,215.0
mRUBiS #1,Last Second Sales Item Filter,CF2,4514.489168318279,7591.8936293890165,12.0,1.64,3,0.5,22.0,2,1,1.1604415902664231,LwRedeployComponent,5.8861767600299455,77.14137943510077,9.0,190.0
mRUBiS #1,Reputation Service,CF1,23761.05855889203,39994.00394614048,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,12.0,352.0
mRUBiS #1,Availability Item Filter,CF3,8623.573329312816,14629.170841658688,23.0,1.66,3,0.5,22.0,2,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,12.0,58.0
mRUBiS #1,Availability Item Filter,CF5,8571.674101026516,14578.716212818696,23.0,0.6,3,0.5,22.0,2,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,12.0,58.0
mRUBiS #1,Category Item Filter,CF3,12598.631949676606,21098.172674360954,20.0,1.63,2,0.5,22.0,1,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Buy Now Item Filter,CF5,10520.225534760764,32316.073185492023,13.0,0.6,7,0.5,22.0,6,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,10.0,245.0
mRUBiS #1,Category Item Filter,CF3,12516.27026725785,21017.554219269536,20.0,1.63,2,0.5,22.0,1,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Query Service,CF5,52669.24761739672,162352.18062385058,27.0,0.6,31,0.5,22.0,30,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,20.0,133.0
mRUBiS #1,Inventory Service,CF5,14310.112124691848,38677.14737681589,11.0,0.6,7,0.5,22.0,5,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,18.0,338.0
mRUBiS #1,Availability Item Filter,CF2,8521.254167112773,14529.213712076797,23.0,1.66,3,0.5,22.0,2,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,11.0,58.0
mRUBiS #1,Availability Item Filter,CF5,8473.279263549535,14480.333004110547,23.0,0.6,3,0.5,22.0,2,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,11.0,58.0
mRUBiS #1,Bid and Buy Service,CF5,20059.233775439887,34034.31165498587,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,8.0,428.0
mRUBiS #1,Google Authentication Service,CF5,96455.26102600954,220696.19884670846,22.0,0.6,13,0.9,22.0,12,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,13.0,211.0
mRUBiS #1,Future Sales Item Filter,CF3,12951.460433955952,21856.663989380548,13.0,1.66,3,0.5,22.0,2,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,5.0,259.0
mRUBiS #1,Recommendation Item Filter,CF1,11138.752437278878,22526.931265928826,30.0,1.69,4,0.5,22.0,3,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,8.0,387.0
mRUBiS #1,Future Sales Item Filter,CF5,12871.439809343143,21663.945035696568,13.0,0.6,3,0.5,22.0,2,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,5.0,259.0
mRUBiS #1,Google Authentication Service,CF3,95878.25599999735,220126.84235058574,22.0,1.96,13,0.9,22.0,12,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,12.0,211.0
mRUBiS #1,Recommendation Item Filter,CF5,11069.992097070517,22393.75076450842,30.0,0.6,4,0.5,22.0,3,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,8.0,387.0
mRUBiS #1,Google Authentication Service,CF5,95314.98816221565,219564.37017107685,22.0,0.6,13,0.9,22.0,12,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,12.0,211.0
mRUBiS #1,Item Management Service,CF2,26270.239703485677,44669.092108187135,25.0,0.35,4,0.5,22.0,0,4,1.0771552504234878,RestartComponent,13.448237720602824,126.90117522485181,8.0,215.0
mRUBiS #1,Inventory Service,CF3,14217.507751605619,38586.84146599554,11.0,1.7799999999999998,7,0.5,22.0,5,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,17.0,338.0
mRUBiS #1,Seller Reputation Item Filter,CF2,21834.909597265225,51221.40410721129,30.0,1.7199999999999998,5,0.5,22.0,4,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,7.0,270.0
mRUBiS #1,Inventory Service,CF5,14129.344159241256,38494.51006213332,11.0,0.6,7,0.5,22.0,5,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,17.0,338.0
mRUBiS #1,Item Management Service,CF2,26114.13433840104,44514.431163594534,25.0,0.35,4,0.5,22.0,0,4,1.0771552504234878,RestartComponent,13.448237720602824,126.90117522485181,8.0,215.0
mRUBiS #1,Seller Reputation Item Filter,CF5,21695.55303149584,51265.440954421036,30.0,0.5,5,0.5,22.0,4,1,1.4886393972299505,AddReplica,11.295024934466905,99.0982168102818,7.0,270.0
mRUBiS #1,Item Management Service,CF1,25958.053564883925,44360.81965999455,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,8.0,215.0
mRUBiS #1,Past Sales Item Filter,CF1,16460.143749123665,33786.04819582745,16.0,1.69,4,0.5,22.0,3,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Item Management Service,CF5,25809.90972033716,44208.094575832976,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,8.0,215.0
mRUBiS #1,Persistence Service,CF5,27809.147514714903,94269.81919096182,21.0,0.6,17,0.5,22.0,17,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,13.0,65.0
mRUBiS #1,Buy Now Item Filter,CF3,10457.484380767712,35895.41179138748,13.0,1.8099999999999998,8,0.5,22.0,7,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,9.0,245.0
mRUBiS #1,Comment Item Filter,CF3,8527.539810167213,17076.321022918986,23.0,1.69,4,0.5,22.0,3,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,5.0,168.0
mRUBiS #1,Buy Now Item Filter,CF5,10398.883451947268,35698.72705772263,13.0,0.6,8,0.5,22.0,7,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,9.0,245.0
mRUBiS #1,Query Service,CF3,52350.5680229658,176683.4326213305,27.0,2.62,35,0.5,22.0,34,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,19.0,133.0
mRUBiS #1,Comment Item Filter,CF5,8474.178383928438,17201.672343900944,23.0,0.5,4,0.5,22.0,3,1,1.0555586777885382,AddReplica,5.798189425816586,73.83963856894468,5.0,168.0
