,Optimal_Affected_Component_Uid,Optimal_Failure,log2
58,_SE-L2-cdEeet0YmmfbMwkw,CF1,71.8035
59,_SE-L2-cdEeet0YmmfbMwkw,CF1,71.7343
60,_SE-L2-cdEeet0YmmfbMwkw,CF1,72.1843
61,_SE-L2-cdEeet0YmmfbMwkw,CF1,75.0884
62,_SE-L2-cdEeet0YmmfbMwkw,CF1,73.7728
63,_SE-L2-cdEeet0YmmfbMwkw,CF1,74.2261
64,_SE-L2-cdEeet0YmmfbMwkw,CF1,73.1564
65,_SE-L2-cdEeet0YmmfbMwkw,CF1,72.0913
66,_SE-L2-cdEeet0YmmfbMwkw,CF1,71.2041
67,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.7734
68,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.0246
69,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.7095
70,_SE-L2-cdEeet0YmmfbMwkw,CF1,68.3074
71,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.6764
72,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.6777
73,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.1462
74,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.1901
75,_SE-L2-cdEeet0YmmfbMwkw,CF1,68.9023
76,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.2393
77,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.9114
78,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.83
79,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.0654
80,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.6174
81,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.9086
82,_SE-L2-cdEeet0YmmfbMwkw,CF1,68.1385
83,_SE-L2-cdEeet0YmmfbMwkw,CF1,66.7185
84,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.3152
85,_SE-L2-cdEeet0YmmfbMwkw,CF1,66.9999
86,_SE-L2-cdEeet0YmmfbMwkw,CF1,68.2869
87,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.0659
88,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.3142
89,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.7415
90,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.9415
91,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.7988
92,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.1135
93,_SE-L2-cdEeet0YmmfbMwkw,CF1,69.4761
94,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.6481
95,_SE-L2-cdEeet0YmmfbMwkw,CF1,71.384
96,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.2946
97,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.2395
98,_SE-L2-cdEeet0YmmfbMwkw,CF1,71.3949
99,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.6017
100,_SE-L2-cdEeet0YmmfbMwkw,CF1,70.1941
101,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.3486
102,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.3682
103,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.7268
104,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9476
105,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5707
106,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.2464
107,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.9259
108,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.4944
109,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.6152
110,_SE-L4ucdEeet0YmmfbMwkw,CF1,11.9462
111,_SE-L4ucdEeet0YmmfbMwkw,CF1,13.6568
112,_SE-L4ucdEeet0YmmfbMwkw,CF1,13.6263
113,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8595
114,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7521
115,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.107
116,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6547
117,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4398
118,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8394
119,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.6157
120,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.9228
121,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7916
122,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6369
123,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8117
124,_SE-L4ucdEeet0YmmfbMwkw,CF1,11.1415
125,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.1141
126,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.6515
127,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.8673
128,_SE-L4ucdEeet0YmmfbMwkw,CF1,11.2574
129,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8259
130,_SE-L4ucdEeet0YmmfbMwkw,CF1,12.5695
131,_SE-L4ucdEeet0YmmfbMwkw,CF1,13.4716
132,_SE-L4ucdEeet0YmmfbMwkw,CF1,13.5697
133,_SE-L4ucdEeet0YmmfbMwkw,CF1,12.4952
134,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3067
135,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5384
136,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5502
137,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.3788
138,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.7491
139,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8181
140,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.489
141,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.533
142,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.1812
143,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.8621
144,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.3226
145,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.9326
146,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.6204
147,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5431
148,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9221
149,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7573
150,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9899
151,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0047
152,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1447
153,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8478
154,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.7669
155,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.1198
156,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.7281
157,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.2351
158,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.5064
159,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.9993
160,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8406
161,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.6341
162,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1026
163,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.1275
164,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.2879
165,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.0236
166,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.2905
167,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.8747
168,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.2979
169,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.5846
170,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.437
171,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.711
172,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.0665
173,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.4641
174,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.9484
175,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3465
176,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.2862
177,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.9831
178,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.2611
179,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.382
180,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.5947
181,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.7345
182,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.3634
183,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.343
184,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.4991
185,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.154
186,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.587
187,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.678
188,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.1569
189,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.913
190,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5422
191,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.359
192,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.2634
193,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.841
194,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.5077
195,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3353
196,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.233
197,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.5212
198,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.9181
199,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.9521
200,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.7327
201,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5279
202,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
203,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.2408
204,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.6145
205,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.0295
206,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.0522
207,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.2123
208,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.0879
209,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7293
210,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.9459
211,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.0188
212,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.3669
213,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.9787
214,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.6045
215,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6463
216,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.4433
217,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7073
218,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7302
219,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.2117
220,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.464
221,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.8011
222,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.0921
223,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.624
224,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6491
225,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.248
226,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.1832
227,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.4093
228,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.1576
229,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7478
230,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2689
231,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.1156
232,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.154
233,_SE-L5ecdEeet0YmmfbMwkw,CF1,12.0397
234,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.3665
235,_SE-L5ecdEeet0YmmfbMwkw,CF1,12.2501
236,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.2469
237,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.5896
238,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.1077
239,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2787
240,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0396
241,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5083
242,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.341
243,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.4058
244,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7482
245,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.4031
246,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.9012
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5156
248,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.388
249,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9255
250,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.4028
251,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.015
252,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.0809
253,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.0073
254,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3401
255,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.6685
256,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.2161
257,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.6302
258,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2488
259,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.4633
260,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.1266
261,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.47
262,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.3874
263,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6359
264,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.957
265,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5807
266,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.346
267,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.003
268,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0172
269,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3929
270,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.1735
271,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6249
272,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.9252
273,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4118
274,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.36
275,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5133
276,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.0992
277,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.8417
278,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.2166
279,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.4901
280,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.8273
281,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.9529
282,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5096
283,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4678
284,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5483
285,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.6013
286,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.1964
287,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.3031
288,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.6158
289,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7484
290,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.8228
291,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.5724
292,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.9686
293,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5204
294,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4465
295,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5435
296,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7601
297,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.9528
298,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3357
299,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.9518
300,_SE-L5ecdEeet0YmmfbMwkw,CF1,12.6947
301,_SE-L5ecdEeet0YmmfbMwkw,CF1,12.6807
302,_SE-L5ecdEeet0YmmfbMwkw,CF1,14.0076
303,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.6433
304,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8318
305,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3719
306,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6742
307,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2432
308,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.2173
309,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.9342
310,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.7856
311,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.2138
312,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5237
313,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1924
314,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7402
315,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.563
316,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7114
317,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1648
318,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9965
319,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3489
320,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3182
321,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3271
322,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7475
323,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3438
324,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.5359
325,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.8037
326,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.2216
327,_SE-L8ecdEeet0YmmfbMwkw,CF3,0.3464
328,_SE-L8ecdEeet0YmmfbMwkw,CF3,-0.55
329,_SE-L8ecdEeet0YmmfbMwkw,CF3,-0.3011
330,_SE-L8ecdEeet0YmmfbMwkw,CF3,-1.2178
331,_SE-L8ecdEeet0YmmfbMwkw,CF3,-0.2909
332,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.5365
333,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.7536
334,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.1093
335,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.8088
336,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3145
337,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.3804
338,_SE-L8ecdEeet0YmmfbMwkw,CF3,0.9089
339,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3623
340,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.9645
341,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9644
342,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.4727
343,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.5018
344,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.6998
345,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.6906
346,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.9498
347,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.297
348,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.777
349,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.6097
350,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6222
351,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.8965
352,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.6008
353,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8612
354,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.9228
355,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.657
356,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.4431
357,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.7623
358,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.9641
359,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.0067
360,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.8767
361,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.3906
362,_SE-L8ecdEeet0YmmfbMwkw,CF3,9.2464
363,_SE-L8ecdEeet0YmmfbMwkw,CF3,9.0441
364,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.849
365,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6324
366,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1397
367,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1901
368,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.9779
369,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.8657
370,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.878
371,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3662
372,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.7165
373,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.6329
374,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8622
375,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8893
376,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0606
377,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7985
378,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7832
379,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4035
380,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5365
381,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.276
382,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9962
383,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.6793
384,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3361
385,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.9062
386,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5025
387,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9652
388,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0345
389,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3294
390,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.9364
391,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0796
392,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1553
393,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.1304
394,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.425
395,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8741
396,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2485
397,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8958
398,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6441
399,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8647
400,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.2886
401,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.5415
402,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1193
403,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.7311
404,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9639
405,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.856
406,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.1295
407,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.7377
408,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.4508
409,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.4131
410,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.7707
