,Optimal_Affected_Component_Uid,Optimal_Failure,cube
89,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.1147
90,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.0478
91,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.635
92,_SE-L2-cdEeet0YmmfbMwkw,CF1,45.2377
93,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.6012
94,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.4288
95,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.5016
96,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.7772
97,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.8974
98,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.2217
99,_SE-L2-cdEeet0YmmfbMwkw,CF1,45.2556
100,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.3113
101,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8703
102,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7072
103,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9216
104,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3343
105,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.8801
106,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1586
107,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1905
108,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.042
109,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9956
110,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6098
111,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1229
112,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.61
113,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7758
114,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8799
115,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3163
116,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5108
117,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1718
118,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1197
119,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7269
120,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.483
121,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.0177
122,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9739
123,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1889
124,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2081
125,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0436
126,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7408
127,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6413
128,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3674
129,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8717
130,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.3666
131,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2834
132,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.3437
133,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5948
134,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6329
135,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9487
136,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.514
137,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7758
138,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9567
139,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.765
140,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9176
141,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0497
142,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8848
143,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0561
144,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5135
145,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6852
146,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7026
147,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6264
148,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4128
149,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1735
150,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5532
151,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1642
152,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7705
153,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0233
154,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6724
155,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7806
156,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5319
157,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1131
158,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.7111
159,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5569
160,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9468
161,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4079
162,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9658
163,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3671
164,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.0073
165,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8882
166,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6523
167,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4802
168,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6767
169,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4821
170,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.6549
171,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4302
172,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.0632
173,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4374
174,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9044
175,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.686
176,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8549
177,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1431
178,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3783
179,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1329
180,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4311
181,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.355
182,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4916
183,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1745
184,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2802
185,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.2173
186,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9108
187,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1173
188,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.2689
189,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.6144
190,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9756
191,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.84
192,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.713
193,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4419
194,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.243
195,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1782
196,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6216
197,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.21
198,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2095
199,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5035
200,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3758
201,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4182
202,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9302
203,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.3952
204,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.2837
205,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8789
206,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6985
207,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9983
208,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3349
209,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5566
210,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3492
211,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2118
212,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2284
213,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2206
214,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.894
215,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.1828
216,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.6178
217,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.657
218,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.3588
219,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1372
220,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6916
221,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.6587
222,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2696
223,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.317
224,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2605
225,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2768
226,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0782
227,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.141
228,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7994
229,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.0408
230,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3199
231,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2627
232,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0172
233,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0423
234,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3827
235,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8008
236,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.8265
237,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3562
238,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1639
239,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.238
240,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0618
241,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8845
242,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0761
243,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5289
244,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9578
245,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1445
246,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2467
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7786
248,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.1219
249,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.0793
250,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7018
251,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3483
252,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8549
253,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4403
254,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2925
255,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.16
256,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2132
257,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1699
258,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5591
259,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4983
260,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2027
261,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.5861
262,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2327
263,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7359
264,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4834
265,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8446
266,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.4295
267,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5135
268,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8533
269,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7188
270,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1232
271,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.892
272,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.6318
273,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2498
274,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7278
275,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9592
276,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1002
277,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.523
278,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8791
279,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.728
280,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.0309
281,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.8101
282,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0738
283,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.8995
284,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.2543
285,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.5612
286,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9632
287,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9433
288,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4291
289,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.237
290,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5647
291,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9936
292,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.3354
293,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4278
294,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.8482
295,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1746
296,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1995
297,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.0808
298,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.163
299,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.9486
300,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.7899
301,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.6563
302,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7308
303,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.9952
304,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4265
305,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0789
306,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3193
307,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.2392
308,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3055
309,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2144
310,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5726
311,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.4843
312,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7577
313,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.554
314,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9457
315,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0993
316,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6826
317,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0972
318,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.557
319,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7778
320,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8218
321,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5013
322,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3164
323,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.728
324,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4639
325,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.843
326,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9247
327,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7529
328,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4702
329,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3957
330,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3152
331,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2322
332,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.1253
333,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8214
334,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5737
335,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.9412
336,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.7803
337,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4982
338,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9057
339,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8255
340,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.2596
341,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8965
342,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5953
343,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7124
344,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7648
345,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9586
346,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8877
347,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3762
348,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.4477
349,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5385
350,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5025
351,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1653
352,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8337
353,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5328
354,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6656
355,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.669
356,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5713
357,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7751
358,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0546
359,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8846
360,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9045
361,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6755
362,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9858
363,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6584
364,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9852
365,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0077
366,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.7064
367,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3112
368,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9034
369,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8338
370,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.1891
371,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5105
372,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3499
373,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5098
374,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6144
375,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4874
376,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1045
377,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6231
378,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.448
379,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6848
380,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1495
381,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0033
382,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2887
383,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0493
384,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6535
385,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7933
386,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8419
387,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.277
388,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0062
389,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9768
390,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1533
391,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7443
392,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.047
393,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0695
394,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8397
395,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9747
396,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1118
397,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6244
398,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7059
399,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.2365
400,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2582
401,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.835
402,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3532
403,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5692
404,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.8424
405,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.9488
406,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.8221
407,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.9785
408,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.5946
409,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.7056
410,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.5301
