,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
70,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.2376
71,_SE-L2-cdEeet0YmmfbMwkw,CF1,100.0582
72,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.2915
73,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.5811
74,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.7891
75,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.8641
76,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.5713
77,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.453
78,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.4917
79,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.1769
80,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.0965
81,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.8694
82,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.3194
83,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.4656
84,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.2601
85,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.8872
86,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.4469
87,_SE-L2-cdEeet0YmmfbMwkw,CF1,100.6098
88,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.1621
89,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.2068
90,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.114
91,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.2201
92,_SE-L2-cdEeet0YmmfbMwkw,CF1,97.8731
93,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.1115
94,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.065
95,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.1076
96,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.3866
97,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.6271
98,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.2993
99,_SE-L2-cdEeet0YmmfbMwkw,CF1,96.2475
100,_SE-L2-cdEeet0YmmfbMwkw,CF1,99.0898
101,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3951
102,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7254
103,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6773
104,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7907
105,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7451
106,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5969
107,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9155
108,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3771
109,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7745
110,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9927
111,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5384
112,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0343
113,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7887
114,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.29
115,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9141
116,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2282
117,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0659
118,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1756
119,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0694
120,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7494
121,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2945
122,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8062
123,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.456
124,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5924
125,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8723
126,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5509
127,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7208
128,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4217
129,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1398
130,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8007
131,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1608
132,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6815
133,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9041
134,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.1286
135,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7667
136,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9906
137,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2525
138,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4399
139,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0707
140,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4383
141,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9661
142,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.359
143,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2871
144,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6461
145,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4432
146,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.2919
147,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.9068
148,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8658
149,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3674
150,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6189
151,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.4063
152,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.106
153,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8447
154,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7168
155,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9106
156,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0212
157,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2476
158,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.4018
159,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0882
160,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.9611
161,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5441
162,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.4503
163,_SE-L4ucdEeet0YmmfbMwkw,CF1,11.2054
164,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7651
165,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3416
166,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7229
167,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3453
168,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3641
169,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.221
170,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5641
171,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8499
172,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6987
173,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1462
174,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8883
175,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.8413
176,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.2928
177,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.0473
178,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1085
179,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.909
180,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5498
181,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5344
182,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1736
183,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.5012
184,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1147
185,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9096
186,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.5472
187,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3972
188,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9162
189,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9064
190,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.9674
191,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.7993
192,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3642
193,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.9068
194,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.8221
195,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.7131
196,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.074
197,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.354
198,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.1332
199,_SE-L4ucdEeet0YmmfbMwkw,CF1,10.3985
200,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.8314
201,_SE-L4ucdEeet0YmmfbMwkw,CF1,9.6685
202,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4148
203,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7826
204,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1616
205,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7472
206,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2759
207,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1076
208,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9675
209,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8493
210,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4706
211,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2522
212,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1258
213,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9365
214,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6845
215,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3583
216,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9349
217,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5505
218,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8348
219,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7568
220,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7102
221,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9691
222,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0245
223,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6642
224,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.2614
225,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9117
226,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6497
227,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.4526
228,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4851
229,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5754
230,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7265
231,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9374
232,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9258
233,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6403
234,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3185
235,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.2915
236,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1016
237,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9766
238,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7605
239,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3995
240,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4147
241,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9018
242,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1953
243,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0006
244,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7535
245,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8904
246,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.6038
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9137
248,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5827
249,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.1392
250,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.9048
251,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2653
252,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8844
253,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.752
254,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7642
255,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9035
256,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3223
257,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9018
258,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.909
259,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9639
260,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7192
261,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.6074
262,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8429
263,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3417
264,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6848
265,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.976
266,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.4347
267,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5965
268,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9673
269,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7442
270,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7835
271,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9182
272,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.024
273,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9992
274,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2598
275,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8566
276,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0906
277,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.2294
278,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.1775
279,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3994
280,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.8308
281,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.5328
282,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3731
283,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.9831
284,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.8369
285,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9053
286,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0178
287,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3159
288,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3925
289,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6539
290,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.2213
291,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8198
292,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5387
293,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.1258
294,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.9756
295,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.3165
296,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8771
297,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9032
298,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.264
299,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6911
300,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.7273
301,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.9946
302,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0423
303,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7118
304,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7935
305,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1265
306,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8905
307,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4
308,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.727
309,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1573
310,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8323
311,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6496
312,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8687
313,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2482
314,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3034
315,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8499
316,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5139
317,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0135
318,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.982
319,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2078
320,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.512
321,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3827
322,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9831
323,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7138
324,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.4613
325,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9664
326,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.757
327,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7984
328,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2749
329,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1497
330,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.58
331,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0371
332,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6329
333,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8872
334,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1471
335,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7347
336,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.4851
337,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0127
338,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1775
339,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1167
340,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.4964
341,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5073
342,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3022
343,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8554
344,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.6245
345,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1006
346,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0591
347,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5976
348,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1295
349,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8619
350,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.7539
351,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0951
352,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3335
353,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.148
354,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1709
355,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.3593
356,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1838
357,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.6986
358,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9173
359,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5246
360,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.641
361,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9142
362,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9585
363,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.6943
364,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8566
365,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5974
366,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9303
367,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0235
368,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8966
369,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1742
370,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1231
371,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3189
372,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0429
373,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.19
374,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7283
375,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5639
376,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4382
377,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.2535
378,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5482
379,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7053
380,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7318
381,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.7919
382,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5183
383,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.2363
384,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.978
385,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9384
386,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2708
387,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5835
388,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.805
389,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0766
390,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.5563
391,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4466
392,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3982
393,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5472
394,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9392
395,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9882
396,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1687
397,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8882
398,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8127
399,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2149
400,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8128
401,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.9856
402,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0551
403,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8198
404,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.6274
405,_SE-L_ecdEeet0YmmfbMwkw,CF1,4.102
406,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9853
407,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.5932
408,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.5456
409,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9402
410,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.859
