,Optimal_Affected_Component_Uid,Optimal_Failure,log10
259,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3925
260,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9799
261,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.8772
262,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.2583
263,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0097
264,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9568
265,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.2466
266,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.081
267,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9541
268,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9957
269,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0314
270,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3977
271,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.96
272,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.5899
273,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.9142
274,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.8007
275,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.098
276,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9886
277,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9499
278,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.4228
279,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.1802
280,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.8565
281,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.1189
282,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.6896
283,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.4859
284,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3846
285,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0175
286,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.049
287,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.413
288,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3515
289,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.2928
290,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.0493
291,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3481
292,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.8337
293,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.5741
294,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.6299
295,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.595
296,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.7451
297,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.6514
298,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.2161
299,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.6945
300,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.727
301,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.4247
302,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9174
303,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.2077
304,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3523
305,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.811
306,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2965
307,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2264
308,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.143
309,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.8351
310,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1555
311,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0842
312,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.718
313,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.5679
314,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3655
315,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1517
316,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.9291
317,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.5361
318,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.8263
319,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.101
320,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1448
321,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.9917
322,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1331
323,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3732
324,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3666
325,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.7006
326,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.5045
327,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0826
328,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0608
329,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6531
330,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4258
331,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1763
332,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.6504
333,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4866
334,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4722
335,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5069
336,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2531
337,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0507
338,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0022
339,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4369
340,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3139
341,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2787
342,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2062
343,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5278
344,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3393
345,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4792
346,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1858
347,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6259
348,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5289
349,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.264
350,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5103
351,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7297
352,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1399
353,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2654
354,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0795
355,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0437
356,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1989
357,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1303
358,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2222
359,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.846
360,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6983
361,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7294
362,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2623
363,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2277
364,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5624
365,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1698
366,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2253
367,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2119
368,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.8384
369,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2874
370,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3356
371,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3431
372,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1334
373,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2414
374,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.23
375,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3491
376,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.9232
377,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0559
378,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.264
379,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5301
380,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1988
381,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1044
382,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2015
383,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7313
384,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5288
385,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7535
386,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5194
387,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1729
388,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.1458
389,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.9325
390,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.1504
391,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.269
392,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0023
393,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3902
394,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.0706
395,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2321
396,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6835
397,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.214
398,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6599
399,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.2438
400,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7801
401,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6899
402,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.6697
403,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8911
404,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.3944
405,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.8754
406,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.6178
407,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.3199
408,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.2742
409,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.0043
410,_SE-L_ecdEeet0YmmfbMwkw,CF1,0.8603
